ID,predict
a03228,0.030876
a17974,0.030876
a19664,0.030876
a27035,0.030876
a02373,0.030876
a27221,0.030876
a27260,0.030876
a15054,0.030876
a02805,0.030876
a22503,0.030876
a25133,0.030876
a15416,0.030876
a03499,0.030876
a10038,0.030876
a21859,0.030876
a28560,0.030876
a13707,0.030876
a22453,0.030876
a21230,0.030876
a29553,0.030876
a26470,0.030876
a00650,0.030876
a01087,0.030876
a08252,0.030876
a03064,0.030876
a11958,0.030876
a00250,0.030876
a28733,0.030876
a12629,0.030876
a05018,0.030876
a15485,0.030876
a02143,0.030876
a21674,0.030876
a24548,0.030876
a13631,0.030876
a16938,0.030876
a13022,0.030876
a16247,0.030876
a30535,0.030876
a26345,0.030876
a11681,0.030876
a05110,0.030876
a13528,0.030876
a00051,0.030876
a17574,0.030876
a07313,0.030876
a18333,0.030876
a21659,0.030876
a12814,0.030876
a29383,0.030876
a15724,0.030876
a00243,0.030876
a11594,0.030876
a27834,0.030876
a23546,0.030876
a19580,0.030876
a24861,0.030876
a13283,0.030876
a18483,0.030876
a01070,0.030876
a29109,0.030876
a22025,0.030876
a03232,0.030876
a09201,0.030876
a24007,0.030876
a17811,0.030876
a18252,0.030876
a27430,0.030876
a21735,0.030876
a26571,0.030876
a28454,0.030876
a24528,0.030876
a04055,0.030876
a07825,0.030876
a30511,0.030876
a08212,0.030876
a28384,0.030876
a12568,0.030876
a07408,0.030876
a30692,0.030876
a17011,0.030876
a05632,0.030876
a00405,0.030876
a02054,0.030876
a13084,0.030876
a07295,0.030876
a04837,0.030876
a15553,0.030876
a17220,0.030876
a03685,0.030876
a02802,0.030876
a23530,0.030876
a03601,0.030876
a07384,0.030876
a07289,0.030876
a25448,0.030876
a13098,0.030876
a19069,0.030876
a26107,0.030876
a16815,0.030876
a07585,0.030876
a17942,0.030876
a13266,0.030876
a01148,0.030876
a15349,0.030876
a07376,0.030876
a03234,0.030876
a00977,0.030876
a07443,0.030876
a22281,0.030876
a29871,0.030876
a17693,0.030876
a27685,0.030876
a17380,0.030876
a21790,0.030876
a00209,0.030876
a26308,0.030876
a14379,0.030876
a29755,0.030876
a27176,0.030876
a21145,0.030876
a01700,0.030876
a00058,0.030876
a10203,0.030876
a21467,0.030876
a25200,0.030876
a30772,0.030876
a16216,0.030876
a17192,0.030876
a14353,0.030876
a15348,0.030876
a20598,0.030876
a11527,0.030876
a03904,0.030876
a20159,0.030876
a18591,0.030876
a09680,0.030876
a10310,0.030876
a11476,0.030876
a18940,0.030876
a04410,0.030876
a21234,0.030876
a06776,0.030876
a05844,0.030876
a07270,0.030876
a26945,0.030876
a23264,0.030876
a15071,0.030876
a29193,0.030876
a27000,0.030876
a10245,0.030876
a11339,0.030876
a04897,0.030876
a08002,0.030876
a21630,0.030876
a30522,0.030876
a19801,0.030876
a29440,0.030876
a20303,0.030876
a29941,0.030876
a05833,0.030876
a12897,0.030876
a14741,0.030876
a04132,0.030876
a26103,0.030876
a05313,0.030876
a28903,0.030876
a28292,0.030876
a09039,0.030876
a07482,0.030876
a07695,0.030876
a16148,0.030876
a30708,0.030876
a20554,0.030876
a05304,0.030876
a03100,0.030876
a30882,0.030876
a06942,0.030876
a10337,0.030876
a20739,0.030876
a19716,0.030876
a19955,0.030876
a29371,0.030876
a12451,0.030876
a24430,0.030876
a22513,0.030876
a07503,0.030876
a19751,0.030876
a05653,0.030876
a29738,0.030876
a21589,0.030876
a23315,0.030876
a01582,0.030876
a31054,0.030876
a29857,0.030876
a26690,0.030876
a16026,0.030876
a04655,0.030876
a14942,0.030876
a18960,0.030876
a11787,0.030876
a17447,0.030876
a20533,0.030876
a27177,0.030876
a15940,0.030876
a00261,0.030876
a02391,0.030876
a29826,0.030876
a26928,0.030876
a19709,0.030876
a02774,0.030876
a23401,0.030876
a24566,0.030876
a11248,0.030876
a25817,0.030876
a05740,0.030876
a21250,0.030876
a09953,0.030876
a06519,0.030876
a28486,0.030876
a22077,0.030876
a03806,0.030876
a05862,0.030876
a23526,0.030876
a01418,0.030876
a27559,0.030876
a20896,0.030876
a07103,0.030876
a20652,0.030876
a14314,0.030876
a01856,0.030876
a15248,0.030876
a15404,0.030876
a26786,0.030876
a12166,0.030876
a16282,0.030876
a23474,0.030876
a30527,0.030876
a29153,0.030876
a29395,0.030876
a18001,0.030876
a06502,0.030876
a20500,0.030876
a15753,0.030876
a17021,0.030876
a29368,0.030876
a17921,0.030876
a23903,0.030876
a17478,0.030876
a29275,0.030876
a07130,0.030876
a07592,0.030876
a26937,0.030876
a05061,0.030876
a16692,0.030876
a27102,0.030876
a22254,0.030876
a06736,0.030876
a00297,0.030876
a25319,0.030876
a19229,0.030876
a27488,0.030876
a09831,0.030876
a03660,0.030876
a22061,0.030876
a13257,0.030876
a26619,0.030876
a23713,0.030876
a09228,0.030876
a05010,0.030876
a11956,0.030876
a14335,0.030876
a27182,0.030876
a00385,0.030876
a07998,0.030876
a27887,0.030876
a16820,0.030876
a22853,0.030876
a04717,0.030876
a07308,0.030876
a16114,0.030876
a22603,0.030876
a17718,0.030876
a15470,0.030876
a06086,0.030876
a06606,0.030876
a22444,0.030876
a17637,0.030876
a29756,0.030876
a03313,0.030876
a22984,0.030876
a10938,0.030876
a17256,0.030876
a03033,0.030876
a19996,0.030876
a07201,0.030876
a28713,0.030876
a04108,0.030876
a23671,0.030876
a19056,0.030876
a31287,0.030876
a17832,0.030876
a02410,0.030876
a13436,0.030876
a09496,0.030876
a03068,0.030876
a00017,0.030876
a17365,0.030876
a06913,0.030876
a21516,0.030876
a20069,0.030876
a08091,0.030876
a05482,0.030876
a24079,0.030876
a19979,0.030876
a07077,0.030876
a20963,0.030876
a00904,0.030876
a14818,0.030876
a25060,0.030876
a27811,0.030876
a18271,0.030876
a19842,0.030876
a14284,0.030876
a06028,0.030876
a21245,0.030876
a04833,0.030876
a14673,0.030876
a03872,0.030876
a03245,0.030876
a22184,0.030876
a21483,0.030876
a19874,0.030876
a17738,0.030876
a11763,0.030876
a13025,0.030876
a27030,0.030876
a27384,0.030876
a07830,0.030876
a07287,0.030876
a03448,0.030876
a29598,0.030876
a30774,0.030876
a09666,0.030876
a22390,0.030876
a30213,0.030876
a21154,0.030876
a30875,0.030876
a08204,0.030876
a08332,0.030876
a27942,0.030876
a01507,0.030876
a16686,0.030876
a24987,0.030876
a05533,0.030876
a28544,0.030876
a22296,0.030876
a13225,0.030876
a25332,0.030876
a08236,0.030876
a01376,0.030876
a13744,0.030876
a06623,0.030876
a22739,0.030876
a22921,0.030876
a00949,0.030876
a05819,0.030876
a01413,0.030876
a16051,0.030876
a28939,0.030876
a21161,0.030876
a28677,0.030876
a15412,0.030876
a13608,0.030876
a15573,0.030876
a03745,0.030876
a01240,0.030876
a09615,0.030876
a07537,0.030876
a29989,0.030876
a27717,0.030876
a27891,0.030876
a17420,0.030876
a01589,0.030876
a03203,0.030876
a16702,0.030876
a04053,0.030876
a28362,0.030876
a24742,0.030876
a05846,0.030876
a15317,0.030876
a02285,0.030876
a07475,0.030876
a08021,0.030876
a11143,0.030876
a22024,0.030876
a03879,0.030876
a21281,0.030876
a14426,0.030876
a16510,0.030876
a09965,0.030876
a00409,0.030876
a17768,0.030876
a10601,0.030876
a28552,0.030876
a06099,0.030876
a03458,0.030876
a00507,0.030876
a28784,0.030876
a03428,0.030876
a02719,0.030876
a21968,0.030876
a07556,0.030876
a00166,0.030876
a06569,0.030876
a11617,0.030876
a20501,0.030876
a12297,0.030876
a01968,0.030876
a25512,0.030876
a28110,0.030876
a28781,0.030876
a10620,0.030876
a13728,0.030876
a31010,0.030876
a16709,0.030876
a13374,0.030876
a10690,0.030876
a03756,0.030876
a19787,0.030876
a11471,0.030876
a02189,0.030876
a12331,0.030876
a02557,0.030876
a11369,0.030876
a26631,0.030876
a26081,0.030876
a21491,0.030876
a05842,0.030876
a23040,0.030876
a06568,0.030876
a25562,0.030876
a16304,0.030876
a21925,0.030876
a07142,0.030876
a26806,0.030876
a29091,0.030876
a03314,0.030876
a23972,0.030876
a21545,0.030876
a17435,0.030876
a03600,0.030876
a10402,0.030876
a11575,0.030876
a19616,0.030876
a25224,0.030876
a29389,0.030876
a21572,0.030876
a18849,0.030876
a06775,0.030876
a16101,0.030876
a27733,0.030876
a27734,0.030876
a12699,0.030876
a23787,0.030876
a06177,0.030876
a29304,0.030876
a27481,0.030876
a03726,0.030876
a04171,0.030876
a20782,0.030876
a14489,0.030876
a05067,0.030876
a13362,0.030876
a28463,0.030876
a27810,0.030876
a18384,0.030876
a26799,0.030876
a17299,0.030876
a20444,0.030876
a11598,0.030876
a10740,0.030876
a00033,0.030876
a29948,0.030876
a17499,0.030876
a00437,0.030876
a10207,0.030876
a21183,0.030876
a20702,0.030876
a06484,0.030876
a10047,0.030876
a23206,0.030876
a31203,0.030876
a12293,0.030876
a22374,0.030876
a22072,0.030876
a14990,0.030876
a11376,0.030876
a28830,0.030876
a07897,0.030876
a24520,0.030876
a22340,0.030876
a20464,0.030876
a13694,0.030876
a26781,0.030876
a19097,0.030876
a13116,0.030876
a10302,0.030876
a15124,0.030876
a19883,0.030876
a06956,0.030876
a13893,0.030876
a10585,0.030876
a20791,0.030876
a13572,0.030876
a03915,0.030876
a29811,0.030876
a14989,0.030876
a27672,0.030876
a02009,0.030876
a25104,0.030876
a14831,0.030876
a19852,0.030876
a07176,0.030876
a27522,0.030876
a30431,0.030876
a19539,0.030876
a04005,0.030876
a04861,0.030876
a04558,0.030876
a06918,0.030876
a04722,0.030876
a25839,0.030876
a16317,0.030876
a15025,0.030876
a16425,0.030876
a19945,0.030876
a05755,0.030876
a07006,0.030876
a19085,0.030876
a15001,0.030876
a00362,0.030876
a10937,0.030876
a30226,0.030876
a04422,0.030876
a28053,0.030876
a31080,0.030876
a21978,0.030876
a15394,0.030876
a02142,0.030876
a14361,0.030876
a16235,0.030876
a05949,0.030876
a26551,0.030876
a21102,0.030876
a30853,0.030876
a24243,0.030876
a09388,0.030876
a28272,0.030876
a16371,0.030876
a07746,0.030876
a28351,0.030876
a10746,0.030876
a18147,0.030876
a27136,0.030876
a19648,0.030876
a09245,0.030876
a10969,0.030876
a23493,0.030876
a08843,0.030876
a29561,0.030876
a13092,0.030876
a31416,0.030876
a14877,0.030876
a12578,0.030876
a13228,0.030876
a00398,0.030876
a24095,0.030876
a04733,0.030876
a08499,0.030876
a15622,0.030876
a27807,0.030876
a05173,0.030876
a05095,0.030876
a11083,0.030876
a12833,0.030876
a03406,0.030876
a04946,0.030876
a24312,0.030876
a28549,0.030876
a30770,0.030876
a02273,0.030876
a05042,0.030876
a25261,0.030876
a18780,0.030876
a01153,0.030876
a27318,0.030876
a01995,0.030876
a27578,0.030876
a28306,0.030876
a05032,0.030876
a13396,0.030876
a04344,0.030876
a02119,0.030876
a21014,0.030876
a01109,0.030876
a14668,0.030876
a03120,0.030876
a15031,0.030876
a08785,0.030876
a03121,0.030876
a12353,0.030876
a03138,0.030876
a06236,0.030876
a26096,0.030876
a22851,0.030876
a16099,0.030876
a22050,0.030876
a09470,0.030876
a23199,0.030876
a17258,0.030876
a30266,0.030876
a08737,0.030876
a22743,0.030876
a00670,0.030876
a24795,0.030876
a01202,0.030876
a25980,0.030876
a13021,0.030876
a26220,0.030876
a08346,0.030876
a28117,0.030876
a04603,0.030876
a05051,0.030876
a01012,0.030876
a01364,0.030876
a06169,0.030876
a04654,0.030876
a30339,0.030876
a13750,0.030876
a10422,0.030876
a29580,0.030876
a27871,0.030876
a00689,0.030876
a01329,0.030876
a25192,0.030876
a15902,0.030876
a25098,0.030876
a11304,0.030876
a11886,0.030876
a14931,0.030876
a08495,0.030876
a01010,0.030876
a16093,0.030876
a17543,0.030876
a09807,0.030876
a16359,0.030876
a16336,0.030876
a09901,0.030876
a08202,0.030876
a21564,0.030876
a17153,0.030876
a30920,0.030876
a23959,0.030876
a17831,0.030876
a21207,0.030876
a06788,0.030876
a08554,0.030876
a23392,0.030876
a08643,0.030876
a30889,0.030876
a29895,0.030876
a02266,0.030876
a25650,0.030876
a09019,0.030876
a31472,0.030876
a10276,0.030876
a28430,0.030876
a07539,0.030876
a14033,0.030876
a09477,0.030876
a21862,0.030876
a14421,0.030876
a03746,0.030876
a19646,0.030876
a13285,0.030876
a05489,0.030876
a18210,0.030876
a19305,0.030876
a25097,0.030876
a14926,0.030876
a10489,0.030876
a12938,0.030876
a28260,0.030876
a00194,0.030876
a30598,0.030876
a05006,0.030876
a03348,0.030876
a01325,0.030876
a06711,0.030876
a28569,0.030876
a11259,0.030876
a22495,0.030876
a29531,0.030876
a24877,0.030876
a12854,0.030876
a02088,0.030876
a15218,0.030876
a11632,0.030876
a21020,0.030876
a12196,0.030876
a28093,0.030876
a27636,0.030876
a31410,0.030876
a01908,0.030876
a14950,0.030876
a05469,0.030876
a01543,0.030876
a21704,0.030876
a01316,0.030876
a29698,0.030876
a10503,0.030876
a15049,0.030876
a22004,0.030876
a02514,0.030876
a29003,0.030876
a18897,0.030876
a02957,0.030876
a16873,0.030876
a11049,0.030876
a14066,0.030876
a00118,0.030876
a26796,0.030876
a17496,0.030876
a20968,0.030876
a24670,0.030876
a03041,0.030876
a19845,0.030876
a11615,0.030876
a17550,0.030876
a05170,0.030876
a02718,0.030876
a27428,0.030876
a06706,0.030876
a27392,0.030876
a25368,0.030876
a21227,0.030876
a16167,0.030876
a14794,0.030876
a17373,0.030876
a04881,0.030876
a05141,0.030876
a09741,0.030876
a09755,0.030876
a05704,0.030876
a26130,0.030876
a10629,0.030876
a04719,0.030876
a12642,0.030876
a30639,0.030876
a09149,0.030876
a15994,0.030876
a04066,0.030876
a27164,0.030876
a26523,0.030876
a21906,0.030876
a15572,0.030876
a29996,0.030876
a22651,0.030876
a08017,0.030876
a27835,0.030876
a09890,0.030876
a24573,0.030876
a31283,0.030876
a19717,0.030876
a29245,0.030876
a02615,0.030876
a16490,0.030876
a02418,0.030876
a05603,0.030876
a05851,0.030876
a23827,0.030876
a07657,0.030876
a10231,0.030876
a04525,0.030876
a19701,0.030876
a19242,0.030876
a19662,0.030876
a21872,0.030876
a05766,0.030876
a18471,0.030876
a05050,0.030876
a19541,0.030876
a23042,0.030876
a02013,0.030876
a00590,0.030876
a06496,0.030876
a11572,0.030876
a24681,0.030876
a01480,0.030876
a19140,0.030876
a18608,0.030876
a15928,0.030876
a21649,0.030876
a16009,0.030876
a02798,0.030876
a17812,0.030876
a01415,0.030876
a29040,0.030876
a07253,0.030876
a24087,0.030876
a07385,0.030876
a03999,0.030876
a01498,0.030876
a27699,0.030876
a25799,0.030876
a17095,0.030876
a26070,0.030876
a05389,0.030876
a23822,0.030876
a20026,0.030876
a05998,0.030876
a22883,0.030876
a03296,0.030876
a00002,0.030876
a01459,0.030876
a27782,0.030876
a21784,0.030876
a28804,0.030876
a13388,0.030876
a29050,0.030876
a11510,0.030876
a13659,0.030876
a15450,0.030876
a16224,0.030876
a13427,0.030876
a26500,0.030876
a26863,0.030876
a31424,0.030876
a30821,0.030876
a30643,0.030876
a17036,0.030876
a08097,0.030876
a06516,0.030876
a20343,0.030876
a15688,0.030876
a27648,0.030876
a27784,0.030876
a13565,0.030876
a17385,0.030876
a30749,0.030876
a12661,0.030876
a30502,0.030876
a05793,0.030876
a21866,0.030876
a23665,0.030876
a29516,0.030876
a26417,0.030876
a15985,0.030876
a00509,0.030876
a11829,0.030876
a31035,0.030876
a30766,0.030876
a20690,0.030876
a15682,0.030876
a23442,0.030876
a18877,0.030876
a23147,0.030876
a10626,0.030876
a05970,0.030876
a08482,0.030876
a23495,0.030876
a09196,0.030876
a28304,0.030876
a30860,0.030876
a00321,0.030876
a05675,0.030876
a10685,0.030876
a15164,0.030876
a01035,0.030876
a28644,0.030876
a14601,0.030876
a07826,0.030876
a25865,0.030876
a24517,0.030876
a02815,0.030876
a29420,0.030876
a24408,0.030876
a21838,0.030876
a18781,0.030876
a31333,0.030876
a25657,0.030876
a03605,0.030876
a16450,0.030876
a24555,0.030876
a06547,0.030876
a22246,0.030876
a22653,0.030876
a10640,0.030876
a03734,0.030876
a01123,0.030876
a25533,0.030876
a09428,0.030876
a15829,0.030876
a18234,0.030876
a19476,0.030876
a07769,0.030876
a10728,0.030876
a03908,0.030876
a26958,0.030876
a22799,0.030876
a24553,0.030876
a30048,0.030876
a21618,0.030876
a11812,0.030876
a18336,0.030876
a11244,0.030876
a26014,0.030876
a30310,0.030876
a13725,0.030876
a16774,0.030876
a19120,0.030876
a05143,0.030876
a08722,0.030876
a05311,0.030876
a00874,0.030876
a07916,0.030876
a10996,0.030876
a10463,0.030876
a03095,0.030876
a07186,0.030876
a29051,0.030876
a19040,0.030876
a15136,0.030876
a30235,0.030876
a28818,0.030876
a06100,0.030876
a00916,0.030876
a07418,0.030876
a26982,0.030876
a14370,0.030876
a16695,0.030876
a20370,0.030876
a09668,0.030876
a29183,0.030876
a03017,0.030876
a09342,0.030876
a20735,0.030876
a18008,0.030876
a26384,0.030876
a16180,0.030876
a20451,0.030876
a21322,0.030876
a04874,0.030876
a17244,0.030876
a29081,0.030876
a17328,0.030876
a03911,0.030876
a00998,0.030876
a13052,0.030876
a06545,0.030876
a16013,0.030876
a26525,0.030876
a15182,0.030876
a09023,0.030876
a07635,0.030876
a01890,0.030876
a15028,0.030876
a11066,0.030876
a26125,0.030876
a28475,0.030876
a19431,0.030876
a00656,0.030876
a19469,0.030876
a22614,0.030876
a27820,0.030876
a16554,0.030876
a08879,0.030876
a15566,0.030876
a31197,0.030876
a16687,0.030876
a25067,0.030876
a06513,0.030876
a04627,0.030876
a25046,0.030876
a28543,0.030876
a02842,0.030876
a14678,0.030876
a26298,0.030876
a26325,0.030876
a23208,0.030876
a11835,0.030876
a07936,0.030876
a19586,0.030876
a27626,0.030876
a22547,0.030876
a01707,0.030876
a01640,0.030876
a18731,0.030876
a16128,0.030876
a17694,0.030876
a19764,0.030876
a06624,0.030876
a20990,0.030876
a09256,0.030876
a21484,0.030876
a16349,0.030876
a04152,0.030876
a29920,0.030876
a02171,0.030876
a03230,0.030876
a18408,0.030876
a12475,0.030876
a12001,0.030876
a21213,0.030876
a08915,0.030876
a10373,0.030876
a29715,0.030876
a27079,0.030876
a20284,0.030876
a12644,0.030876
a20521,0.030876
a00749,0.030876
a14348,0.030876
a07875,0.030876
a27196,0.030876
a01147,0.030876
a02605,0.030876
a24758,0.030876
a25171,0.030876
a20681,0.030876
a27847,0.030876
a30102,0.030876
a22593,0.030876
a31498,0.030876
a26720,0.030876
a30612,0.030876
a27410,0.030876
a01187,0.030876
a18891,0.030876
a03367,0.030876
a11210,0.030876
a11502,0.030876
a30149,0.030876
a17391,0.030876
a04669,0.030876
a09841,0.030876
a22736,0.030876
a12737,0.030876
a22608,0.030876
a12935,0.030876
a30026,0.030876
a09853,0.030876
a29947,0.030876
a19028,0.030876
a00754,0.030876
a07039,0.030876
a00610,0.030876
a25045,0.030876
a25028,0.030876
a29413,0.030876
a27916,0.030876
a17753,0.030876
a02254,0.030876
a18434,0.030876
a05327,0.030876
a27421,0.030876
a26710,0.030876
a22724,0.030876
a27050,0.030876
a11699,0.030876
a06436,0.030876
a27209,0.030876
a06158,0.030876
a16948,0.030876
a05785,0.030876
a15639,0.030876
a05218,0.030876
a23000,0.030876
a17805,0.030876
a09068,0.030876
a21616,0.030876
a17858,0.030876
a04141,0.030876
a28320,0.030876
a29622,0.030876
a15797,0.030876
a02920,0.030876
a29752,0.030876
a12819,0.030876
a11853,0.030876
a22333,0.030876
a22381,0.030876
a29450,0.030876
a20385,0.030876
a29246,0.030876
a19169,0.030876
a05575,0.030876
a30570,0.030876
a25279,0.030876
a16294,0.030876
a30786,0.030876
a14446,0.030876
a18596,0.030876
a24351,0.030876
a16200,0.030876
a18231,0.030876
a19608,0.030876
a01462,0.030876
a20484,0.030876
a02915,0.030876
a00264,0.030876
a00830,0.030876
a25142,0.030876
a17072,0.030876
a20375,0.030876
a25397,0.030876
a07108,0.030876
a23345,0.030876
a05542,0.030876
a04112,0.030876
a05088,0.030876
a13063,0.030876
a27589,0.030876
a04405,0.030876
a09240,0.030876
a03849,0.030876
a21485,0.030876
a07018,0.030876
a16389,0.030876
a00034,0.030876
a14475,0.030876
a20873,0.030876
a17910,0.030876
a09402,0.030876
a22912,0.030876
a12266,0.030876
a07838,0.030876
a15223,0.030876
a15923,0.030876
a08165,0.030876
a15440,0.030876
a09364,0.030876
a25437,0.030876
a15947,0.030876
a05880,0.030876
a24870,0.030876
a20006,0.030876
a09588,0.030876
a26355,0.030876
a29165,0.030876
a26887,0.030876
a06335,0.030876
a16804,0.030876
a25922,0.030876
a31261,0.030876
a09361,0.030876
a31399,0.030876
a17204,0.030876
a20803,0.030876
a03053,0.030876
a28137,0.030876
a17120,0.030876
a12143,0.030876
a15246,0.030876
a10289,0.030876
a30228,0.030876
a19278,0.030876
a05797,0.030876
a01077,0.030876
a23966,0.030876
a07038,0.030876
a11278,0.030876
a19279,0.030876
a31407,0.030876
a17488,0.030876
a09141,0.030876
a14541,0.030876
a14954,0.030876
a16467,0.030876
a29205,0.030876
a25619,0.030876
a27228,0.030876
a07269,0.030876
a22259,0.030876
a21047,0.030876
a26609,0.030876
a10595,0.030876
a19789,0.030876
a00825,0.030876
a03595,0.030876
a16446,0.030876
a01006,0.030876
a21860,0.030876
a09179,0.030876
a11879,0.030876
a24469,0.030876
a29524,0.030876
a29215,0.030876
a02445,0.030876
a29619,0.030876
a12365,0.030876
a01672,0.030876
a00355,0.030876
a23164,0.030876
a05717,0.030876
a30157,0.030876
a11790,0.030876
a22944,0.030876
a01279,0.030876
a19128,0.030876
a20335,0.030876
a13492,0.030876
a22325,0.030876
a17754,0.030876
a16033,0.030876
a18724,0.030876
a00427,0.030876
a08700,0.030876
a06517,0.030876
a25790,0.030876
a30220,0.030876
a28481,0.030876
a02389,0.030876
a31417,0.030876
a29820,0.030876
a12671,0.030876
a13649,0.030876
a16361,0.030876
a22102,0.030876
a20970,0.030876
a26135,0.030876
a06673,0.030876
a24725,0.030876
a18405,0.030876
a25100,0.030876
a08389,0.030876
a30775,0.030876
a25844,0.030876
a01555,0.030876
a16699,0.030876
a25264,0.030876
a12957,0.030876
a05838,0.030876
a25670,0.030876
a23571,0.030876
a29299,0.030876
a13412,0.030876
a19971,0.030876
a22543,0.030876
a03235,0.030876
a10165,0.030876
a04746,0.030876
a08828,0.030876
a17213,0.030876
a03408,0.030876
a13173,0.030876
a14945,0.030876
a04500,0.030876
a03244,0.030876
a04980,0.030876
a13015,0.030876
a16135,0.030876
a30969,0.030876
a24734,0.030876
a21097,0.030876
a14494,0.030876
a31012,0.030876
a03787,0.030876
a13884,0.030876
a14065,0.030876
a24105,0.030876
a20759,0.030876
a24206,0.030876
a22403,0.030876
a00461,0.030876
a20732,0.030876
a07974,0.030876
a12334,0.030876
a01840,0.030876
a30289,0.030876
a17737,0.030876
a11061,0.030876
a11622,0.030876
a07145,0.030876
a14135,0.030876
a07517,0.030876
a02889,0.030876
a23314,0.030876
a22860,0.030876
a26476,0.030876
a04934,0.030876
a05578,0.030876
a22687,0.030876
a15011,0.030876
a24139,0.030876
a06969,0.030876
a23078,0.030876
a11797,0.030876
a07590,0.030876
a31295,0.030876
a12805,0.030876
a09627,0.030876
a28870,0.030876
a27713,0.030876
a25837,0.030876
a11150,0.030876
a28742,0.030876
a06090,0.030876
a12937,0.030876
a01351,0.030876
a20701,0.030876
a02225,0.030876
a08353,0.030876
a12516,0.030876
a23761,0.030876
a20007,0.030876
a06851,0.030876
a29120,0.030876
a17456,0.030876
a16968,0.030876
a21261,0.030876
a31099,0.030876
a16891,0.030876
a21915,0.030876
a14652,0.030876
a19435,0.030876
a15528,0.030876
a14155,0.030876
a14743,0.030876
a24761,0.030876
a21277,0.030876
a23892,0.030876
a16067,0.030876
a20090,0.030876
a26998,0.030876
a08689,0.030876
a22058,0.030876
a13924,0.030876
a29539,0.030876
a14222,0.030876
a15383,0.030876
a21519,0.030876
a09928,0.030876
a09220,0.030876
a08369,0.030876
a19578,0.030876
a13294,0.030876
a20495,0.030876
a15479,0.030876
a28785,0.030876
a21988,0.030876
a28980,0.030876
a30356,0.030876
a08439,0.030876
a27181,0.030876
a08481,0.030876
a05392,0.030876
a25700,0.030876
a06657,0.030876
a09421,0.030876
a06445,0.030876
a20163,0.030876
a23974,0.030876
a05734,0.030876
a30378,0.030876
a03388,0.030876
a11347,0.030876
a02128,0.030876
a08465,0.030876
a13184,0.030876
a08576,0.030876
a06323,0.030876
a12265,0.030876
a11309,0.030876
a26286,0.030876
a08144,0.030876
a17748,0.030876
a14728,0.030876
a22745,0.030876
a31488,0.030876
a31403,0.030876
a10386,0.030876
a15548,0.030876
a29499,0.030876
a26218,0.030876
a28214,0.030876
a26510,0.030876
a08320,0.030876
a10367,0.030876
a27292,0.030876
a05363,0.030876
a31169,0.030876
a21007,0.030876
a31019,0.030876
a26132,0.030876
a04485,0.030876
a22997,0.030876
a14895,0.030876
a04927,0.030876
a21443,0.030876
a01682,0.030876
a23821,0.030876
a02839,0.030876
a07664,0.030876
a16302,0.030876
a26375,0.030876
a18678,0.030876
a15508,0.030876
a17611,0.030876
a15959,0.030876
a23475,0.030876
a09817,0.030876
a01954,0.030876
a28006,0.030876
a16021,0.030876
a25026,0.030876
a29098,0.030876
a29919,0.030876
a13636,0.030876
a21402,0.030876
a26752,0.030876
a04917,0.030876
a03257,0.030876
a15993,0.030876
a18855,0.030876
a23380,0.030876
a16573,0.030876
a25725,0.030876
a09690,0.030876
a07206,0.030876
a00933,0.030876
a08040,0.030876
a02831,0.030876
a30704,0.030876
a01525,0.030876
a10589,0.030876
a25898,0.030876
a08336,0.030876
a06450,0.030876
a26278,0.030876
a21655,0.030876
a11273,0.030876
a27098,0.030876
a01102,0.030876
a30234,0.030876
a25065,0.030876
a02881,0.030876
a21607,0.030876
a11762,0.030876
a12024,0.030876
a31082,0.030876
a07285,0.030876
a28861,0.030876
a30673,0.030876
a17457,0.030876
a18773,0.030876
a15074,0.030876
a05064,0.030876
a09560,0.030876
a28142,0.030876
a10138,0.030876
a29241,0.030876
a05202,0.030876
a04486,0.030876
a27031,0.030876
a03724,0.030876
a10079,0.030876
a25259,0.030876
a14546,0.030876
a15242,0.030876
a03156,0.030876
a11440,0.030876
a02840,0.030876
a10956,0.030876
a20000,0.030876
a05768,0.030876
a10255,0.030876
a11310,0.030876
a27662,0.030876
a00605,0.030876
a21553,0.030876
a00897,0.030876
a06591,0.030876
a21463,0.030876
a08796,0.030876
a01685,0.030876
a19677,0.030876
a27530,0.030876
a21151,0.030876
a18441,0.030876
a13421,0.030876
a05393,0.030876
a03803,0.030876
a18761,0.030876
a17587,0.030876
a05727,0.030876
a08931,0.030876
a11996,0.030876
a17440,0.030876
a13176,0.030876
a21358,0.030876
a12920,0.030876
a30229,0.030876
a30351,0.030876
a16198,0.030876
a25102,0.030876
a24315,0.030876
a12108,0.030876
a23279,0.030876
a03615,0.030876
a29370,0.030876
a04357,0.030876
a28936,0.030876
a15527,0.030876
a04102,0.030876
a05526,0.030876
a25172,0.030876
a13222,0.030876
a11167,0.030876
a08773,0.030876
a08180,0.030876
a22666,0.030876
a09135,0.030876
a15897,0.030876
a03242,0.030876
a12174,0.030876
a01703,0.030876
a17134,0.030876
a31396,0.030876
a00299,0.030876
a00556,0.030876
a17209,0.030876
a12360,0.030876
a22213,0.030876
a02554,0.030876
a10146,0.030876
a06891,0.030876
a20126,0.030876
a02174,0.030876
a02936,0.030876
a08725,0.030876
a22059,0.030876
a28972,0.030876
a19202,0.030876
a02315,0.030876
a29773,0.030876
a14659,0.030876
a25860,0.030876
a19447,0.030876
a18022,0.030876
a11410,0.030876
a21384,0.030876
a24265,0.030876
