account,forward_strength,backward_strength,a_dominance,network_activity,activity_intensity,current_type,improved_type
a27082,1.1416963650800043,1.485232752412276,0.5086909634783225,0.5489427725517797,0.0006288244292774,type4,type4
a10766,1.459562619897087,1.4785222609239872,0.47692286068277645,0.2751040362138452,0.0006354436337961,type4,type4
a27500,1.4925113100063427,1.1169211919521647,0.4905262756636083,0.6038891068230967,0.0013569369263356,type4,type2
a05000,1.454374914911711,1.4771129155052056,0.4779961328001544,0.1720043592460684,0.0,type4,type4
a26513,1.1375029510586003,1.4827379358266892,0.5100922896255753,0.29015267395776634,0.001323840903742,type4,type4
a28953,1.4551991854230844,1.4775780203794602,0.4777859850784529,0.1184808594286769,0.0010590727229936,type4,type4
a31097,1.1575118279648307,1.4902469557400027,0.5041602373324156,0.3236193557754034,0.000756480516424,type4,type4
a25237,1.4689498823352283,1.4795415433286814,0.47523958662165183,0.4208805382239439,0.0031772181689809,type4,type3
a23865,1.4544564786764345,1.4771574296080163,0.4779755759550178,0.44656286921507216,0.0003706754530477,type4,type4
a01969,1.512965285118899,1.5242056826917803,0.46136350608542587,0.2132167302236738,0.0042362908919745,type4,type3
a04695,1.5451660204818802,1.4798272284084204,0.46322081770067985,0.4780451847951419,0.0007413509060955,type4,type4
a29634,1.476858818815515,1.4875531603721308,0.47268728372700436,0.6404352053497524,0.0009344759320532,type4,type3
a05593,1.5053543716154354,1.4827550458718748,0.48334951737106896,0.7432432384907064,0.0095978465521299,type4,type1
a22340,1.45438978843702,1.4771149934032182,0.4779933687880186,0.3026349218654964,9.627933845396766e-05,type4,type4
a26349,1.4769962693557088,1.4786399401793444,0.474089874078558,0.2572944442337503,0.0017651212049894,type4,type3
a24141,1.4543905743526149,1.4772623275253873,0.47796921845433127,0.1877877192476675,0.0,type4,type4
a21994,1.454390802840795,1.4779563781423164,0.4778560517585832,0.2288466818052688,0.0,type4,type4
a15572,1.4543916972010562,1.4771154053790982,0.4779929903825597,0.4485312299138393,0.0002269441549272,type4,type4
a31048,1.4980170578299088,1.496686562214574,0.4679060181151373,0.2901158707826285,0.0031772181689809,type4,type4
a11005,1.454390802840795,1.4771157098785137,0.4779930865615545,0.0572116704513172,0.0,type4,type4
a09145,1.4715477950501348,1.4776783981965966,0.4751211858549954,1.037568336182039,0.0035955518945634,type4,type1
a02356,1.454390802840795,1.4771245963396233,0.47799163759527047,0.1813567045379087,0.0,type4,type4
a10088,1.4655673961080855,1.0673312537890733,0.4918645011866483,0.5964986188445651,0.0013202139423619,type4,type2
a19661,1.454390802840795,1.477196564647758,0.477979903253036,0.0572116704513172,0.0,type4,type4
a08841,1.4746319500295417,1.48436477875446,0.4735523472058179,0.48013657041756397,0.0002941868674982,type4,type3
a21234,1.4543611766032383,1.4771316030239954,0.47799532580400267,0.4286903513861976,0.0002921579925499,type4,type4
a28047,0.9709790553997454,1.477767372716352,0.47670754375053853,0.5092360691545526,5.883737349964696e-05,type4,type4
a15619,1.4542251920175302,1.4768268524403672,0.4780672007989413,0.6557804891164063,0.0007008569490399,type4,type4
a28982,1.5188521032978761,1.5257792950418123,0.46023300129340167,0.5241609444388726,0.0040009413979759,type4,type3
a03098,1.0565331816195447,1.4775525268132887,0.4993913487059848,0.5092360691545526,0.0016239115085902,type4,type4
a08776,1.496522128870169,1.6138847723530314,0.4852717892016763,0.5354846083737302,0.0007174363607376,type4,type4
a16259,1.454530803763944,1.4774250365659873,0.47791983324425524,0.47883679562513637,0.0016293426507594,type4,type4
a13229,1.4615483581523154,1.1864535303993764,0.5221857743141648,0.5809506031842917,0.0024711696869851,type4,type1
a30767,1.4543854312922864,1.477141410180617,0.4779897719053353,0.1797500484060367,0.0031772181689809,type4,type4
a14771,1.4675423915182497,1.4855026924025916,0.4745067570826028,0.1184808594286769,0.0,type4,type3
a06786,1.458908037221295,1.4771803834178168,0.4772471552423434,0.342108756677698,0.0001925586769079,type4,type4
a13177,1.454390802840795,1.476993388788276,0.4780130323044704,0.3406495171123027,0.004324546952224,type4,type4
a26557,1.4702874467908185,1.4863355941266372,0.4799735240693567,0.3922235685078456,0.0013767945398917,type4,type4
a04232,1.458649091718514,1.4783021042321551,0.4771069564322229,0.4311934099377721,0.001985761355613,type4,type4
a03847,1.486515899238413,1.5931987307467856,0.4865830806916763,0.3872620409364796,0.0007702347076317,type4,type4
a22724,1.4543736224689123,1.4771129155052056,0.47799634354055925,0.4628917554615129,0.0012220069880695,type4,type4
a00023,1.454269724715771,1.4771810217949684,0.4780021796231355,0.3537953591188424,0.0005776760307238,type4,type4
a12700,1.4543828775099827,1.4771178843337358,0.47799402426513943,0.2369617188573539,0.0010590727229936,type4,type4
a30975,1.5550832160852694,1.565690838056934,0.44900394004177757,0.1543210374300304,0.0,type4,type3
a03317,1.4581305207643154,1.4793182376163534,0.4770261412364056,0.8581936380926365,0.000634340433043,type4,type4
a00913,1.4545883406200972,1.4773171569607735,0.4779568768252491,0.1543210374300304,0.0,type4,type4
a25658,1.4634885068413985,1.477579747087873,0.47643907767796356,0.3559099028747628,0.0052953636149682,type4,type4
a05241,1.469848804310331,1.482358557082506,0.4746414037897741,0.7479271640872414,0.0002941868674982,type4,type3
a00465,1.4543827301628016,1.4771838644919841,0.4779832901783381,0.1543210374300304,0.0005295363614968,type4,type4
a01817,1.4543850891212933,1.4771168246721573,0.4779938364347697,0.2566859921401291,0.0007943045422452,type4,type4
a29780,1.0793460460738071,1.4773268565199464,0.505154607957118,0.38371269692532173,0.0004073356626898,type4,type4
a19866,1.0072497278351171,1.47712591019158,0.48779910789928815,0.6411561763743245,0.001134720774636,type4,type4
a18709,1.4543439836663317,1.6365504997089566,0.5048784094900821,0.1877877192476675,0.0010590727229936,type4,type4
a11689,1.454472717572025,1.4771598846114018,0.47797252808772256,0.1184808594286769,0.0010590727229936,type4,type4
a22112,1.457680146296339,1.4783593786860165,0.47725510313026936,0.5456037937174147,0.0009776055904556,type4,type4
a08786,1.455017558290866,1.4772569232115949,0.47786789917839595,0.4183184233952627,2.862358710793624e-05,type4,type4
a12402,1.4884012544052876,1.4629209893591784,0.49785208970766576,0.676228217145366,0.0024069834613491,type4,type1
a13073,1.4543489200604856,1.6395942024426373,0.5053817918643836,0.1797500484060367,0.0031772181689809,type4,type4
a16352,1.4543963461258014,1.4771268812899399,0.47799036118340843,0.1797500484060367,0.0031772181689809,type4,type4
a08225,1.4568794482201777,1.0226609683588916,0.48650675908722657,0.3088177046579665,0.0005883737349964,type4,type2
a04051,1.4587060311788371,1.4798209847597015,0.47685110216434684,0.1797500484060367,0.0031772181689809,type4,type4
a14433,1.4543408356738179,1.6271589661950827,0.5032850059678468,0.2514304044087436,0.0021181454459872,type4,type4
a11101,1.458137933771031,1.477979072289883,0.4772425088637392,0.1941105739537102,0.0015886090844904,type4,type4
a10497,1.0677168011603249,1.4771603113444711,0.5025368406386808,0.3808310262267206,0.0005295363614968,type4,type4
a24232,1.4959413406727928,1.4976834565754142,0.46807463900554463,0.27909432406931983,0.0038832666509767,type4,type3
a05806,1.4543666865372302,1.4771252255295515,0.47799546726434217,0.1543210374300304,0.0005295363614968,type4,type4
a14906,1.4727438694178994,1.4527515823445114,0.501964287830908,0.7189580950326893,0.0015689966266572,type4,type2
a11466,1.454673859393456,1.4778727642989078,0.4778235527337337,0.6583398547040422,0.001684099248039,type4,type4
a24615,1.4702189366284455,1.0322301309601187,0.4779186243270264,0.6702315520040014,0.0039715227112261,type4,type1
a00644,1.4544577673021837,1.4771515275179734,0.47797632814367297,0.1543210374300304,0.0021181454459872,type4,type4
a29792,1.4889968297016267,1.4808253533501006,0.47182617676123506,0.5590386470552768,0.0011498503849645,type4,type4
a23072,1.567964416620165,1.5601870275797907,0.4479450152223614,1.0189017147732486,0.0171901191636927,type4,type1
a30477,1.4550678325164421,1.4826908227520472,0.4787901688311924,0.34479795457289264,0.0007943045422452,type4,type4
a08689,1.454432446577259,1.478195203506834,0.4781310656012617,0.1543210374300304,0.0005295363614968,type4,type4
a19516,1.4542937978938415,1.4771446292135022,0.4780041884327426,0.2751040362138452,0.0001512961032848,type4,type4
a06590,1.4544083739251372,1.4807217090229128,0.47740297931960585,0.2115327078813476,0.0007060484819957,type4,type4
a12332,1.4555175708305532,1.4776225863344565,0.47772686309144946,0.3179551811174889,0.0010590727229936,type4,type4
a10525,1.4544784152798687,1.477550882007472,0.4780213470168738,0.1543210374300304,0.0005295363614968,type4,type4
a07981,1.0697673388963864,1.0958684106908179,0.5120409296322327,0.3641453048554974,0.0007060484819957,type4,type4
a15991,1.454388515349537,1.4771142038229366,0.47799370511433587,0.3026349218654964,0.0003530242409978,type4,type4
a18386,1.454390802840795,1.477113123303015,0.4779935083127229,0.0572116704513172,0.0,type4,type4
a23139,1.4542459910130712,1.4771882794217845,0.4780048662261624,0.1543210374300304,0.0021181454459872,type4,type4
a07851,1.4543882052809387,1.4771156866362531,0.4779935138935108,0.3989486433776239,0.0002406983461349,type4,type4
a06192,1.09918480162516,1.4822525977232575,0.502400733384734,0.25537976293107,0.0004236290891974,type4,type4
a19389,1.4606182280276445,1.4808673886393386,0.47637147649144557,0.151947541246314,0.0005295363614968,type4,type4
a11146,1.0878930738327928,1.0674914173104917,0.5099538399010388,0.3755754384953351,0.0013616649295632,type4,type2
a01676,1.4540522701823955,1.4771398470279458,0.47792302065330733,0.2238645655912509,0.0007060484819957,type4,type4
a25986,1.60228871162543,1.4815039141252258,0.4871703853243673,0.4010044494713414,0.0090021181454459,type4,type2
a00376,1.4543900402843537,1.4771129155052056,0.47799366653293945,0.2035318402148545,0.0001323840903742,type4,type4
a26375,1.4547536715775942,1.4776511013408271,0.4778466667462975,0.28489708622638066,0.0042362908919745,type4,type4
a30920,1.4565583606783232,1.4773610393677097,0.4775999798317621,0.3043002179775774,0.0018155532394176,type4,type4
a04693,1.454390802840795,1.4778187862018544,0.4778784748287719,0.0906783522689543,0.0010590727229936,type4,type4
a30979,1.454368890102279,1.4771222546173228,0.47799559238444506,0.1877877192476675,0.0010590727229936,type4,type4
a03409,1.5236742787865687,1.7230390363252366,0.48639112290330117,1.0806254168607055,0.0010590727229936,type4,type4
a03902,1.4559293281430548,1.4779129382720808,0.4776125364102063,0.4484944267387015,0.0009077766197088,type4,type4
a30903,1.4544175926221432,1.4785336215535843,0.4780657515812832,0.5997235463945396,1.008640688565372e-05,type4,type4
a20677,1.4785666221138005,1.4795716498048226,0.4736897729196306,0.32006972487340934,0.0050305954342198,type4,type3
a18085,1.4566995177393405,1.4790832885901017,0.47729683656058564,0.3300503704851623,0.0013616649295632,type4,type4
a24266,1.4543892962850133,1.4771129155052056,0.47799378784513613,0.33261782388671135,0.0010590727229936,type4,type4
a25600,1.4554343978124218,1.4777148371111628,0.4777253845819089,0.1184808594286769,0.0010590727229936,type4,type4
a14535,1.4674931965685145,1.4776246664288375,0.47578396229749165,0.4658084006626227,1.629342650759434e-05,type4,type4
a07285,1.454390802840795,1.477418493524177,0.47794372165588667,0.2430310290002177,0.0,type4,type4
a15681,1.4575607358681388,1.4776069067984365,0.47718091693989184,0.5470469339767823,0.0001512961032848,type4,type4
a15207,1.4543858647269001,1.6167893425218427,0.5017286499765786,0.35979207849373596,0.0001059072722993,type4,type4
a27915,1.4544096569383895,1.4779485273663775,0.4778542586611809,0.2292160296973856,0.0026476818074841,type4,type4
a11331,1.4750824407624261,1.4972229111522524,0.47143199650983386,0.5573763999895294,0.0019576798818973,type4,type1
a06255,1.4567004001624366,1.4785033627322797,0.47739099547490693,0.1994743216888119,0.0015886090844904,type4,type4
a07149,1.455034087591173,1.477437576580723,0.47783576680721274,0.6150522483012513,0.0003353730289479,type4,type4
a31132,1.4543054574969747,1.6246945710015983,0.5029842192455136,0.2292160296973856,0.0004236290891974,type4,type4
a12549,1.454390802840795,1.5016343454839078,0.4740283914986784,0.3261316785818877,0.0066570285445314,type4,type3
a14177,1.454390802840795,1.4772326384271077,0.47797402168539643,0.0572116704513172,0.0,type4,type4
a14713,1.4542053870812741,1.47716572296735,0.4780151654925595,0.6013828488276001,0.0007148740880207,type4,type4
a27638,1.4570468711684437,1.4786977296095407,0.4773030480644218,0.2155902264073902,0.0010590727229936,type4,type4
a27685,1.4544683828054423,1.4772195481250123,0.47796350747512123,0.1184808594286769,0.0010590727229936,type4,type4
a29200,1.454390802840795,1.491904213794736,0.4755938690383158,0.2656827699527011,0.0074135090609555,type4,type4
a28373,1.454390802840795,1.477233294450694,0.4780148596097164,0.0572116704513172,0.0,type4,type4
a23424,1.0281237623219737,1.4785477615691374,0.48921396743050516,0.4739234377147079,0.0010590727229936,type4,type4
a22664,1.49608249422444,1.4785318909614664,0.47106604918890244,0.4918987412124085,0.0006950164744645,type4,type4
a21565,1.4559351092814952,1.4782455264503453,0.4775574581966749,0.1994743216888119,0.0042362908919745,type4,type4
a21950,1.4615899656392493,1.481070794199428,0.4761812389025842,0.151947541246314,0.0005295363614968,type4,type4
a12137,1.454390802840795,1.4770591148559342,0.4780023147695356,0.6579823755259187,0.0198125849539627,type4,type1
a03229,1.454380757340104,1.4771329290115123,0.47799191687687437,0.3929667786297107,0.0001176747469992,type4,type4
a26356,1.454390802840795,1.477109045841538,0.4779941731601447,0.0572116704513172,0.0,type4,type4
a21713,1.56582486071831,1.576501882915192,0.44592429769723263,0.2132167302236738,0.0042362908919745,type4,type3
a01584,1.454393062496301,1.4771131877916286,0.47799312935197485,0.5156437298460885,0.0015886090844904,type4,type4
a05452,1.5640161731122544,1.5793086037020803,0.49573017055578333,0.2329042003313113,0.0,type4,type4
a05524,1.4543940842925407,1.4771147497967978,0.4779927080538002,0.1543210374300304,0.0005295363614968,type4,type4
a01669,1.4632916890924381,1.4406507173584107,0.5075365739493871,0.6587927896092178,0.0001396579414936,type4,type2
a05154,1.4543870773570462,1.480267816389735,0.4774802820174153,0.4270515774601594,0.0003737903728212,type4,type4
a26383,1.6015462914005214,1.5956638687076987,0.4382695462980049,0.41610138757542914,0.0024207376525569,type4,type4
a24548,1.5658248560840287,1.576501881914124,0.4459242984969391,0.2132167302236738,0.0042362908919745,type4,type3
a30192,1.4549302467732657,1.4774247690186264,0.47785477499953793,0.5905759292374338,0.001821605083549,type4,type4
a18406,1.494309831016623,1.65359471405139,0.4860759370059673,0.456905020742489,0.0005382172854557,type4,type4
a25894,1.4779223393867897,1.4820641071920613,0.47339202850791623,0.2751040362138452,0.0006354436337961,type4,type3
a11638,1.0932323731000688,1.4776176817405953,0.4638574691962425,0.5863926665512289,1.891201291060081e-05,type4,type3
a16116,1.4543704684723355,1.4772894242677288,0.47793665755561127,0.43945479199864107,0.0010590727229936,type4,type4
a22610,1.4828665771934026,1.4791914618534205,0.4730629271332285,0.6520201603351228,0.0002726325821567,type4,type4
a20260,1.0982257480904571,1.481863553452556,0.50269416278756,0.3028761158781376,0.0010590727229936,type4,type4
a06100,1.454390802840795,1.477327245252037,0.4779585974174933,0.2885982139832983,0.0,type4,type4
a08834,1.4551863535071816,1.4771358132876322,0.47786012811192285,0.4403256848294609,4.506692438270847e-05,type4,type4
a14659,1.1793125436625906,1.1124486980401487,0.5065188060641017,0.3524891299097832,0.0009266886326194,type4,type2
a01659,1.4560102867962315,1.4834537624311928,0.47792674292697074,0.1543210374300304,0.0021181454459872,type4,type4
a24714,1.460661283797022,1.4772553738977767,0.4769501689641078,0.39764241416856483,0.0006808324647816,type4,type4
a26885,1.1182185418379746,1.477749908619875,0.5094589917984975,0.5530107283798584,0.000122791040347,type4,type4
a09230,1.4544866905545861,1.4902127136802115,0.4758515739415935,0.45108035589546125,0.0004706989879971,type4,type4
a03860,1.4543901390605134,1.477112815876273,0.47799366667198767,0.1756925298799941,0.0010590727229936,type4,type4
a04465,1.6009504265552912,1.4772524525074338,0.5025907375807246,0.1184808594286769,0.0010590727229936,type4,type2
a18098,1.4544007329090585,1.4783901749877626,0.4782104718065319,0.3802612095740756,0.0011914568133678,type4,type4
a21601,1.4546318757916743,1.4772533270950918,0.47793134769066853,0.1797500484060367,0.0010590727229936,type4,type4
a17857,1.4553298869533549,1.4778193263481625,0.47772538810351983,0.29421019248380875,0.0008825606024947,type4,type4
a30204,1.4543878247904583,1.477117765328714,0.4779932369950002,0.29421019248380875,0.0001059072722993,type4,type4
a04092,1.454348259642935,1.4774459566751943,0.477990462837476,0.39974428884420965,0.000274574409665,type4,type4
a03603,1.456500130943166,1.2918848223461583,0.48035864392930183,0.44454807548207453,0.0004118616144975,type4,type4
a03282,1.4543883169727927,1.47711400019017,0.47799377066366683,0.1877877192476675,0.0010590727229936,type4,type4
a12912,1.4629497002831702,1.478502440174097,0.4763768980011926,0.7477538885220523,0.0004653501358608,type4,type4
a28968,1.4543857806185836,1.4771154806087212,0.47799394283847485,0.1184808594286769,0.0010590727229936,type4,type4
a13216,1.2018429451766337,1.4776841216507872,0.5018452693233566,0.744960688446954,0.0006688880355749,type4,type4
a31420,1.4687025653597332,1.485100029068454,0.4743850685665948,0.6012303928835911,0.0024585616783781,type4,type1
a01000,1.512966507362811,1.5242059332797546,0.4613632823540125,0.2132167302236738,0.0042362908919745,type4,type3
a25625,1.4607060059289516,1.6752631475274473,0.5085547058774629,0.5767660581352654,0.0019612457833215,type4,type1
a03514,1.454390802840795,1.4784398430470418,0.477777279180678,0.2338505770556191,0.000823723228995,type4,type4
a03137,1.4813460512192134,1.4807993858420914,0.4730489694254,0.4607652459042806,0.0,type4,type4
a00983,1.5659811229474072,1.4771420528476351,0.49708098689612357,0.1184808594286769,0.0010590727229936,type4,type2
a27305,1.454564832258411,1.4773432738486858,0.4779276142288536,0.57308671328315,0.0102377029889385,type4,type1
a28666,1.4545891009653453,1.4774769310322995,0.4779018722628573,0.2490569082250273,0.0026476818074841,type4,type4
a03149,1.5658999085836134,1.477129941857462,0.4970962316558967,0.1184808594286769,0.0010590727229936,type4,type2
a26488,1.4543857806185836,1.4771129155052056,0.47799436109004856,0.0971093669787132,0.0,type4,type4
a06044,1.465467384614393,1.4788881876453501,0.4759071422934741,0.2784660715166219,0.0024711696869851,type4,type4
a19876,1.484676255230191,1.4934199892773967,0.47051529945490017,0.33261782388671135,0.000756480516424,type4,type3
a31352,1.4546106445832458,1.477381706829375,0.47791388187451783,0.7139195885433159,0.0009468967959475,type4,type4
a18039,1.454390802840795,1.6680903509733234,0.5097940096934587,0.0572116704513172,0.0,type4,type4
a07762,1.1741957492296176,1.5221448660252495,0.49541979262328,0.5678311255517645,0.0026788310052192,type4,type1
a02152,1.4559792609686664,1.4792716252638827,0.4773833313064831,0.6141330743512389,0.0026728978246982,type4,type1
a10014,1.534483308635374,1.5143500422272145,0.4595987005631373,0.9794244364229342,0.0064759692733873,type4,type1
a01942,1.454383005387772,1.4771181576836296,0.4779939588432193,0.6691089969269692,0.0013889478334342,type4,type4
a22396,1.6086589808570928,1.4771151195044043,0.5040885148279441,0.1184808594286769,0.0010590727229936,type4,type2
a05023,1.454390802840795,1.4857055199599634,0.4765965779499256,0.9486238711603212,0.4261874253637021,type4,type1
a06404,1.0585245962644378,1.0503428345298589,0.5154716635297205,0.365853745311378,0.0009266886326194,type4,type2
a19736,1.6487893824619622,1.4771627217054393,0.5103652003561198,0.1184808594286769,0.0010590727229936,type4,type2
a24193,1.5233244805719872,1.5045692008630298,0.46277709646195647,0.7598370028861812,0.0091786302659449,type4,type1
a16981,1.5127483020242607,1.4930739480612818,0.46617521919339155,0.8025007457914378,0.0005253667838472,type4,type4
a31377,1.4603352232453433,1.477162839721593,0.4770181345667744,0.4985610689079116,0.0015224170393033,type4,type4
a18251,0.992258033884347,1.484364319686747,0.4712355413957887,0.9124261538289639,0.0001970979013015,type4,type3
a31323,1.1392121104449113,1.482903184569277,0.5096561501591997,0.25537976293107,0.0007943045422452,type4,type4
a01319,1.4985199955209687,1.5111946927036106,0.4655723187889905,0.232941003506449,0.0021181454459872,type4,type3
a31367,1.4883558606832301,1.5104605130170654,0.46726430420312304,0.9751202669787978,0.0036409202801295,type4,type1
a05365,1.454390802840795,1.4803290112965022,0.47746971943961053,0.4308829141622193,0.0001821335256103,type4,type4
a15511,1.5049748098020381,1.1075589717141119,0.4807341755320659,0.6729473695788467,0.0006944739167171,type4,type4
a24865,1.4543817620803228,1.4771158474393493,0.477994538265919,0.34479795457289264,0.0026476818074841,type4,type4
a08288,1.454270628307334,1.4772248834218569,0.47799488032081505,0.39764241416856483,0.0009708166627441,type4,type4
a22407,1.4560741035988363,1.4776277972104084,0.4776353882115553,0.4452707821263829,0.0011553520614476,type4,type4
a30978,1.45438478722349,1.4771181600641219,0.47799366791921716,0.1184808594286769,0.0010590727229936,type4,type4
a25293,1.5086116038018544,1.5190183678311322,0.46281740484099737,0.4555696221953832,0.0003706754530477,type4,type3
a07024,1.454374979263464,1.4832300834561907,0.479081851347226,0.2751040362138452,0.0010590727229936,type4,type4
a09221,1.4543699537125026,1.4771512534379727,0.47799069059167665,0.2864277001487028,0.0008472581783949,type4,type4
a16788,1.454390802840795,1.4770572751969215,0.47800261474457967,0.4668398698449144,0.003889053933616,type4,type4
a20176,1.454390802840795,1.4775520109331088,0.47792195663133336,0.4219383255116901,0.0,type4,type4
a28341,1.454390802840795,1.4821378919148656,0.4771756015163318,0.1900530554276677,0.0003025922065696,type4,type4
a01260,1.138272604793632,1.516290993817365,0.49008756517665863,0.6126338323444565,0.0009445783745619,type4,type4
a28918,1.4543958895457558,1.4771324922741673,0.47798952074961554,0.42207054461245447,0.0002941868674982,type4,type4
a24290,1.4600012782408547,1.479286180285738,0.4767277328473396,0.2218826536180026,0.0004236290891974,type4,type4
a01750,1.4614784052899954,1.478561473928651,0.4766057277639372,0.6398956797044146,0.0001636748753717,type4,type4
a30623,1.4544814428629846,1.4771401440060732,0.47797432402812634,0.6352741749899141,0.0013132501765121,type4,type4
a03380,1.4674989673964376,1.1774943475845958,0.5182814373588174,0.9035938548192454,0.0027627984078095,type4,type1
a29992,1.518872744951226,1.5340226548461744,0.45898717865767424,1.0024865537774126,0.0019013922202968,type4,type1
a17457,1.4543766374632516,1.4771162386237133,0.4779953100757364,0.1877877192476675,0.0031772181689809,type4,type4
a03755,1.5129652008239098,1.5242056654097556,0.4613635215155513,0.2132167302236738,0.0042362908919745,type4,type3
a17701,1.2099772609556065,1.4783076705967548,0.4999835162766083,0.8933444643630968,0.0010478059918979,type4,type4
a25123,1.4547671112918585,1.6682868749179978,0.5097005029768937,0.1543210374300304,0.0021181454459872,type4,type4
a14910,1.4986364619657784,1.518930691419738,0.4643607830625741,0.2751040362138452,0.0074135090609555,type4,type3
a16767,1.0855509532156071,1.4810681954933185,0.500322193943792,0.3921385956717703,0.0,type4,type4
a25497,1.4543781501121247,1.4788042487179225,0.4782869362852135,0.3220126996435315,0.0005702699277658,type4,type4
a06310,1.4565813387911783,1.4785048352795176,0.4774101212662556,0.4914547706418994,0.000913994267789,type4,type4
a15281,1.4544951889805193,1.4771822026128858,0.47796363273534587,0.6175284504412935,0.0016536398657269,type4,type4
a18219,1.4693653109023246,1.4822586075323811,0.47473522542570445,0.5115118666127791,0.0005295363614968,type4,type3
a23533,1.4549854735218242,1.4774646715270536,0.47783927329705556,0.1184808594286769,0.0010590727229936,type4,type4
a08297,1.4972376624120978,1.5284133473467791,0.4886551103330741,0.3935848956425222,0.0010590727229936,type4,type4
a17225,1.4759787292049644,1.4966467997509922,0.4713812192759253,0.6579491953880353,0.0050305954342198,type4,type1
a10886,1.4543927511786847,1.4771249075418718,0.47799126917132884,0.2292160296973856,0.0007943045422452,type4,type4
a27472,1.4632087273958816,1.4815690931772743,0.47583890251430616,0.4628917554615129,0.0005016660266812,type4,type4
a17758,1.4543312887170181,1.4773242182280162,0.4779687937312182,0.2132167302236738,0.0,type4,type4
a14610,1.458525441081553,1.4792340916443718,0.47697567846535127,0.6041305021903447,0.0007354671687455,type4,type4
a24300,1.1475373964441962,1.492386180855406,0.5061718037326585,0.47093956184303,0.0007648858554954,type4,type4
a20359,1.4706154509851972,1.4800891488025576,0.4748831334694747,0.3340710858360671,0.0019063309013885,type4,type3
a23163,1.4662237927592776,1.4810867019876333,0.47543000603006613,0.3600877863294548,0.0049423393739703,type4,type4
a07855,1.4969489213616187,1.5097268774693937,0.4660428792604775,0.8619031297443629,0.0032229335383187,type4,type1
a24320,1.4891775745417162,1.4990458373102706,0.46892071079168957,0.3762036910480331,0.0052953636149682,type4,type3
a19112,1.4622068443173886,1.478022555032052,0.47657500690253674,0.6845285457919039,0.0027065191809837,type4,type1
a10970,1.0475799823396545,1.478219826569469,0.4961116134267113,0.409876431310886,0.0015886090844904,type4,type4
a04075,1.4545616761516142,1.4771129155052056,0.47796568223422714,0.2809169339107925,0.0006808324647816,type4,type4
a07297,1.4659822094503334,1.0757317505949533,0.4879827136539919,0.9128393034229908,0.0038793000864711,type4,type1
a27556,1.4895806850914228,1.4829444850054547,0.4713971341222767,0.679006868463651,0.0029124499882325,type4,type1
a23606,1.4543896519010082,1.4773549188331785,0.47803218170902867,0.1543210374300304,0.0005295363614968,type4,type4
a09768,1.4597085927605318,1.4773998917522384,0.47708140631463586,0.5951150234250517,0.0003890471227323,type4,type4
a06606,1.4600102557578474,1.477742637243749,0.4769767564957819,0.5397880479374318,0.0004180550222343,type4,type4
a05951,1.4543179080503845,1.477157063078312,0.47799822959105337,0.4661777485547396,0.001512961032848,type4,type4
a17222,1.4543879905264627,1.477114563507885,0.47799373204079537,0.36485887416113727,0.0006177924217462,type4,type4
a07046,1.4568499288039465,1.285125147011733,0.4798032864769712,0.6290542366629251,0.0023625468436012,type4,type1
a17318,1.454364474657201,1.4771349694015017,0.47799423913584804,0.29823090783471373,0.0002647681807484,type4,type4
a29771,1.454390802840795,1.4952299972514422,0.47505762308368016,0.3322484759945945,0.0031015701173385,type4,type3
a08012,1.4543134807105804,1.4777388320339409,0.4779041083951136,0.3852210894697423,7.844983133286276e-05,type4,type4
a24319,1.461768924730824,1.4775816182808654,0.47671750129342383,0.7061788993563509,0.0157684160979053,type4,type1
a00586,1.458816564696047,1.4773718581548405,0.477230900913869,0.39145838608529,3.922491566643116e-05,type4,type4
a19587,1.4543727178963892,1.4771180515298625,0.477995653578077,0.232941003506449,0.0002118145445987,type4,type4
a08726,1.476548379496806,1.486544501139485,0.47289771287530497,0.4263998689266488,0.0006177924217462,type4,type3
a30988,1.4823043720780866,1.4967462604034178,0.4703645621231987,0.151947541246314,0.0005295363614968,type4,type3
a31193,1.454339545108827,1.4771908567271657,0.4779891913835914,0.3715952861797468,0.0003344440177874,type4,type4
a14024,1.4543856843356087,1.0928638608216361,0.5055404440292933,0.2751040362138452,0.0003530242409978,type4,type2
a15130,1.454390802840795,1.4771999012762245,0.47797935923393087,0.0572116704513172,0.0,type4,type4
a23742,1.4557214281576294,1.4775864711095834,0.4776995441358383,0.4097008003611004,0.0010590727229936,type4,type4
a12173,1.4545372600377533,1.477184164561202,0.4779580469456383,0.3763906531787802,0.0006446529618222,type4,type4
a25692,1.4544544978691074,1.477294068561597,0.4779536220583742,0.2490569082250273,0.0004236290891974,type4,type4
a13532,1.4658339238533427,1.4798732746931655,0.4755460051805752,0.1184808594286769,0.0010590727229936,type4,type4
a14948,1.4570871250851336,1.4784294368078212,0.4773401262592154,0.2704284006749911,0.0031772181689809,type4,type4
a28910,1.4567646127433518,1.0034613297953545,0.48100814880549025,0.42880695663106405,0.0019063309013885,type4,type4
a22929,1.454390802840795,1.4785040032150332,0.4777668272986564,0.0572116704513172,0.0,type4,type4
a00082,1.4543658456749553,1.4771129155052056,0.477997611596506,0.0612691889773597,0.0,type4,type4
a12982,1.4543840293473844,1.4771157098785137,0.4779941910075071,0.1184808594286769,0.0010590727229936,type4,type4
