ID,Predict,group_range,label,bad_probability
a15031,7,绝对Good区域,definitely_good,1.0
a15271,7,绝对Good区域,definitely_good,1.0
a16334,7,绝对Good区域,definitely_good,1.0
a16796,7,绝对Good区域,definitely_good,1.0
a19222,7,绝对Good区域,definitely_good,1.0
a19464,7,绝对Good区域,definitely_good,1.0
a20698,7,绝对Good区域,definitely_good,1.0
a22939,7,绝对Good区域,definitely_good,1.0
a23470,7,绝对Good区域,definitely_good,1.0
a23899,7,绝对Good区域,definitely_good,1.0
a26371,7,绝对Good区域,definitely_good,1.0
a26710,7,绝对Good区域,definitely_good,1.0
a29133,7,绝对Good区域,definitely_good,1.0
a29215,7,绝对Good区域,definitely_good,1.0
a30102,7,绝对Good区域,definitely_good,1.0
a30711,7,绝对Good区域,definitely_good,1.0
a30714,7,绝对Good区域,definitely_good,1.0
a01941,6,绝对Good区域,definitely_good,1.0
a02339,6,绝对Good区域,definitely_good,1.0
a02393,6,绝对Good区域,definitely_good,1.0
a02761,6,绝对Good区域,definitely_good,1.0
a02912,6,绝对Good区域,definitely_good,1.0
a03244,6,绝对Good区域,definitely_good,1.0
a03646,6,绝对Good区域,definitely_good,1.0
a04759,6,绝对Good区域,definitely_good,1.0
a04888,6,绝对Good区域,definitely_good,1.0
a05342,6,绝对Good区域,definitely_good,1.0
a05513,6,绝对Good区域,definitely_good,1.0
a07302,6,绝对Good区域,definitely_good,1.0
a07414,6,绝对Good区域,definitely_good,1.0
a07697,6,绝对Good区域,definitely_good,1.0
a10306,6,绝对Good区域,definitely_good,1.0
a10983,6,绝对Good区域,definitely_good,1.0
a11441,6,绝对Good区域,definitely_good,1.0
a12121,6,绝对Good区域,definitely_good,1.0
a14259,6,绝对Good区域,definitely_good,1.0
a14346,6,绝对Good区域,definitely_good,1.0
a15858,6,绝对Good区域,definitely_good,1.0
a16219,6,绝对Good区域,definitely_good,1.0
a16495,6,绝对Good区域,definitely_good,1.0
a16607,6,绝对Good区域,definitely_good,1.0
a16804,6,绝对Good区域,definitely_good,1.0
a17379,6,绝对Good区域,definitely_good,1.0
a17718,6,绝对Good区域,definitely_good,1.0
a17832,6,绝对Good区域,definitely_good,1.0
a17858,6,绝对Good区域,definitely_good,1.0
a19970,6,绝对Good区域,definitely_good,1.0
a20301,6,绝对Good区域,definitely_good,1.0
a20865,6,绝对Good区域,definitely_good,1.0
a20874,6,绝对Good区域,definitely_good,1.0
a24427,6,绝对Good区域,definitely_good,1.0
a25098,6,绝对Good区域,definitely_good,1.0
a25135,6,绝对Good区域,definitely_good,1.0
a25908,6,绝对Good区域,definitely_good,1.0
a26730,6,绝对Good区域,definitely_good,1.0
a27244,6,绝对Good区域,definitely_good,1.0
a28883,6,绝对Good区域,definitely_good,1.0
a28885,6,绝对Good区域,definitely_good,1.0
a29102,6,绝对Good区域,definitely_good,1.0
a30496,6,绝对Good区域,definitely_good,1.0
a30564,6,绝对Good区域,definitely_good,1.0
a31118,6,绝对Good区域,definitely_good,1.0
a01217,5,绝对Good区域,definitely_good,1.0
a01747,5,绝对Good区域,definitely_good,1.0
a03056,5,绝对Good区域,definitely_good,1.0
a05031,5,绝对Good区域,definitely_good,1.0
a05115,5,绝对Good区域,definitely_good,1.0
a05652,5,绝对Good区域,definitely_good,1.0
a06261,5,绝对Good区域,definitely_good,1.0
a06591,5,绝对Good区域,definitely_good,1.0
a06599,5,绝对Good区域,definitely_good,1.0
a06910,5,绝对Good区域,definitely_good,1.0
a07105,5,绝对Good区域,definitely_good,1.0
a08920,5,绝对Good区域,definitely_good,1.0
a08972,5,绝对Good区域,definitely_good,1.0
a09058,5,绝对Good区域,definitely_good,1.0
a09477,5,绝对Good区域,definitely_good,1.0
a12877,5,绝对Good区域,definitely_good,1.0
a13330,5,绝对Good区域,definitely_good,1.0
a13663,5,绝对Good区域,definitely_good,1.0
a14036,5,绝对Good区域,definitely_good,1.0
a14076,5,绝对Good区域,definitely_good,1.0
a14135,5,绝对Good区域,definitely_good,1.0
a14641,5,绝对Good区域,definitely_good,1.0
a14791,5,绝对Good区域,definitely_good,1.0
a14891,5,绝对Good区域,definitely_good,1.0
a15252,5,绝对Good区域,definitely_good,1.0
a15478,5,绝对Good区域,definitely_good,1.0
a16120,5,绝对Good区域,definitely_good,1.0
a17332,5,绝对Good区域,definitely_good,1.0
a17478,5,绝对Good区域,definitely_good,1.0
a17972,5,绝对Good区域,definitely_good,1.0
a19137,5,绝对Good区域,definitely_good,1.0
a19857,5,绝对Good区域,definitely_good,1.0
a19927,5,绝对Good区域,definitely_good,1.0
a21701,5,绝对Good区域,definitely_good,1.0
a22446,5,绝对Good区域,definitely_good,1.0
a22777,5,绝对Good区域,definitely_good,1.0
a23224,5,绝对Good区域,definitely_good,1.0
a25200,5,绝对Good区域,definitely_good,1.0
a25779,5,绝对Good区域,definitely_good,1.0
a26638,5,绝对Good区域,definitely_good,1.0
a26666,5,绝对Good区域,definitely_good,1.0
a26867,5,绝对Good区域,definitely_good,1.0
a26878,5,绝对Good区域,definitely_good,1.0
a27717,5,绝对Good区域,definitely_good,1.0
a28221,5,绝对Good区域,definitely_good,1.0
a28430,5,绝对Good区域,definitely_good,1.0
a29297,5,绝对Good区域,definitely_good,1.0
a29464,5,绝对Good区域,definitely_good,1.0
a31295,5,绝对Good区域,definitely_good,1.0
a01148,4,绝对Good区域,definitely_good,1.0
a01265,4,绝对Good区域,definitely_good,1.0
a01977,4,绝对Good区域,definitely_good,1.0
a02455,4,绝对Good区域,definitely_good,1.0
a03618,4,绝对Good区域,definitely_good,1.0
a03821,4,绝对Good区域,definitely_good,1.0
a05842,4,绝对Good区域,definitely_good,1.0
a07071,4,绝对Good区域,definitely_good,1.0
a07509,4,绝对Good区域,definitely_good,1.0
a08853,4,绝对Good区域,definitely_good,1.0
a09187,4,绝对Good区域,definitely_good,1.0
a09877,4,绝对Good区域,definitely_good,1.0
a09901,4,绝对Good区域,definitely_good,1.0
a09955,4,绝对Good区域,definitely_good,1.0
a10746,4,绝对Good区域,definitely_good,1.0
a11038,4,绝对Good区域,definitely_good,1.0
a11634,4,绝对Good区域,definitely_good,1.0
a11695,4,绝对Good区域,definitely_good,1.0
a11719,4,绝对Good区域,definitely_good,1.0
a12293,4,绝对Good区域,definitely_good,1.0
a12992,4,绝对Good区域,definitely_good,1.0
a13170,4,绝对Good区域,definitely_good,1.0
a13402,4,绝对Good区域,definitely_good,1.0
a15248,4,绝对Good区域,definitely_good,1.0
a15485,4,绝对Good区域,definitely_good,1.0
a15761,4,绝对Good区域,definitely_good,1.0
a16764,4,绝对Good区域,definitely_good,1.0
a17345,4,绝对Good区域,definitely_good,1.0
a17636,4,绝对Good区域,definitely_good,1.0
a17738,4,绝对Good区域,definitely_good,1.0
a18209,4,绝对Good区域,definitely_good,1.0
a18280,4,绝对Good区域,definitely_good,1.0
a19705,4,绝对Good区域,definitely_good,1.0
a21538,4,绝对Good区域,definitely_good,1.0
a21875,4,绝对Good区域,definitely_good,1.0
a21944,4,绝对Good区域,definitely_good,1.0
a23213,4,绝对Good区域,definitely_good,1.0
a23413,4,绝对Good区域,definitely_good,1.0
a24491,4,绝对Good区域,definitely_good,1.0
a25049,4,绝对Good区域,definitely_good,1.0
a26201,4,绝对Good区域,definitely_good,1.0
a26314,4,绝对Good区域,definitely_good,1.0
a26806,4,绝对Good区域,definitely_good,1.0
a27088,4,绝对Good区域,definitely_good,1.0
a27205,4,绝对Good区域,definitely_good,1.0
a27216,4,绝对Good区域,definitely_good,1.0
a27548,4,绝对Good区域,definitely_good,1.0
a27914,4,绝对Good区域,definitely_good,1.0
a28040,4,绝对Good区域,definitely_good,1.0
a28296,4,绝对Good区域,definitely_good,1.0
a28527,4,绝对Good区域,definitely_good,1.0
a28660,4,绝对Good区域,definitely_good,1.0
a29307,4,绝对Good区域,definitely_good,1.0
a30632,4,绝对Good区域,definitely_good,1.0
a30872,4,绝对Good区域,definitely_good,1.0
a30873,4,绝对Good区域,definitely_good,1.0
a31184,4,绝对Good区域,definitely_good,1.0
a00027,3,绝对Good区域,definitely_good,1.0
a00816,3,绝对Good区域,definitely_good,1.0
a01040,3,绝对Good区域,definitely_good,1.0
a01701,3,绝对Good区域,definitely_good,1.0
a01908,3,绝对Good区域,definitely_good,1.0
a02395,3,绝对Good区域,definitely_good,1.0
a02657,3,绝对Good区域,definitely_good,1.0
a02698,3,绝对Good区域,definitely_good,1.0
a03674,3,绝对Good区域,definitely_good,1.0
a03685,3,绝对Good区域,definitely_good,1.0
a03872,3,绝对Good区域,definitely_good,1.0
a04305,3,绝对Good区域,definitely_good,1.0
a04533,3,绝对Good区域,definitely_good,1.0
a04621,3,绝对Good区域,definitely_good,1.0
a04655,3,绝对Good区域,definitely_good,1.0
a05653,3,绝对Good区域,definitely_good,1.0
a05688,3,绝对Good区域,definitely_good,1.0
a05898,3,绝对Good区域,definitely_good,1.0
a05939,3,绝对Good区域,definitely_good,1.0
a06307,3,绝对Good区域,definitely_good,1.0
a07195,3,绝对Good区域,definitely_good,1.0
a07746,3,绝对Good区域,definitely_good,1.0
a07768,3,绝对Good区域,definitely_good,1.0
a08225,3,绝对Good区域,definitely_good,1.0
a08335,3,绝对Good区域,definitely_good,1.0
a08824,3,绝对Good区域,definitely_good,1.0
a09141,3,绝对Good区域,definitely_good,1.0
a09685,3,绝对Good区域,definitely_good,1.0
a09690,3,绝对Good区域,definitely_good,1.0
a10373,3,绝对Good区域,definitely_good,1.0
a10477,3,绝对Good区域,definitely_good,1.0
a10966,3,绝对Good区域,definitely_good,1.0
a11521,3,绝对Good区域,definitely_good,1.0
a11526,3,绝对Good区域,definitely_good,1.0
a11676,3,绝对Good区域,definitely_good,1.0
a11866,3,绝对Good区域,definitely_good,1.0
a13077,3,绝对Good区域,definitely_good,1.0
a13513,3,绝对Good区域,definitely_good,1.0
a14794,3,绝对Good区域,definitely_good,1.0
a16007,3,绝对Good区域,definitely_good,1.0
a16403,3,绝对Good区域,definitely_good,1.0
a16644,3,绝对Good区域,definitely_good,1.0
a17072,3,绝对Good区域,definitely_good,1.0
a17079,3,绝对Good区域,definitely_good,1.0
a17275,3,绝对Good区域,definitely_good,1.0
a17497,3,绝对Good区域,definitely_good,1.0
a17504,3,绝对Good区域,definitely_good,1.0
a17728,3,绝对Good区域,definitely_good,1.0
a18348,3,绝对Good区域,definitely_good,1.0
a18594,3,绝对Good区域,definitely_good,1.0
a18819,3,绝对Good区域,definitely_good,1.0
a18991,3,绝对Good区域,definitely_good,1.0
a19276,3,绝对Good区域,definitely_good,1.0
a20051,3,绝对Good区域,definitely_good,1.0
a20739,3,绝对Good区域,definitely_good,1.0
a20829,3,绝对Good区域,definitely_good,1.0
a22414,3,绝对Good区域,definitely_good,1.0
a22573,3,绝对Good区域,definitely_good,1.0
a23250,3,绝对Good区域,definitely_good,1.0
a23761,3,绝对Good区域,definitely_good,1.0
a24566,3,绝对Good区域,definitely_good,1.0
a24719,3,绝对Good区域,definitely_good,1.0
a25171,3,绝对Good区域,definitely_good,1.0
a25178,3,绝对Good区域,definitely_good,1.0
a25732,3,绝对Good区域,definitely_good,1.0
a26356,3,绝对Good区域,definitely_good,1.0
a27089,3,绝对Good区域,definitely_good,1.0
a27233,3,绝对Good区域,definitely_good,1.0
a27713,3,绝对Good区域,definitely_good,1.0
a28117,3,绝对Good区域,definitely_good,1.0
a28417,3,绝对Good区域,definitely_good,1.0
a28560,3,绝对Good区域,definitely_good,1.0
a28900,3,绝对Good区域,definitely_good,1.0
a29706,3,绝对Good区域,definitely_good,1.0
a30754,3,绝对Good区域,definitely_good,1.0
a31369,3,绝对Good区域,definitely_good,1.0
a00050,2,绝对Good区域,definitely_good,1.0
a00416,2,绝对Good区域,definitely_good,1.0
a00723,2,绝对Good区域,definitely_good,1.0
a01253,2,绝对Good区域,definitely_good,1.0
a01287,2,绝对Good区域,definitely_good,1.0
a01354,2,绝对Good区域,definitely_good,1.0
a01480,2,绝对Good区域,definitely_good,1.0
a01768,2,绝对Good区域,definitely_good,1.0
a01992,2,绝对Good区域,definitely_good,1.0
a02484,2,绝对Good区域,definitely_good,1.0
a02899,2,绝对Good区域,definitely_good,1.0
a03001,2,绝对Good区域,definitely_good,1.0
a04055,2,绝对Good区域,definitely_good,1.0
a04485,2,绝对Good区域,definitely_good,1.0
a04550,2,绝对Good区域,definitely_good,1.0
a05654,2,绝对Good区域,definitely_good,1.0
a06078,2,绝对Good区域,definitely_good,1.0
a06117,2,绝对Good区域,definitely_good,1.0
a07080,2,绝对Good区域,definitely_good,1.0
a07108,2,绝对Good区域,definitely_good,1.0
a07206,2,绝对Good区域,definitely_good,1.0
a07248,2,绝对Good区域,definitely_good,1.0
a07481,2,绝对Good区域,definitely_good,1.0
a07482,2,绝对Good区域,definitely_good,1.0
a08414,2,绝对Good区域,definitely_good,1.0
a09024,2,绝对Good区域,definitely_good,1.0
a09185,2,绝对Good区域,definitely_good,1.0
a09722,2,绝对Good区域,definitely_good,1.0
a10025,2,绝对Good区域,definitely_good,1.0
a10685,2,绝对Good区域,definitely_good,1.0
a11202,2,绝对Good区域,definitely_good,1.0
a11232,2,绝对Good区域,definitely_good,1.0
a11272,2,绝对Good区域,definitely_good,1.0
a11447,2,绝对Good区域,definitely_good,1.0
a11582,2,绝对Good区域,definitely_good,1.0
a11790,2,绝对Good区域,definitely_good,1.0
a12915,2,绝对Good区域,definitely_good,1.0
a13544,2,绝对Good区域,definitely_good,1.0
a13635,2,绝对Good区域,definitely_good,1.0
a13692,2,绝对Good区域,definitely_good,1.0
a13707,2,绝对Good区域,definitely_good,1.0
a13885,2,绝对Good区域,definitely_good,1.0
a14497,2,绝对Good区域,definitely_good,1.0
a15049,2,绝对Good区域,definitely_good,1.0
a15314,2,绝对Good区域,definitely_good,1.0
a15419,2,绝对Good区域,definitely_good,1.0
a15797,2,绝对Good区域,definitely_good,1.0
a16153,2,绝对Good区域,definitely_good,1.0
a16247,2,绝对Good区域,definitely_good,1.0
a16302,2,绝对Good区域,definitely_good,1.0
a16430,2,绝对Good区域,definitely_good,1.0
a17120,2,绝对Good区域,definitely_good,1.0
a17244,2,绝对Good区域,definitely_good,1.0
a17768,2,绝对Good区域,definitely_good,1.0
a17955,2,绝对Good区域,definitely_good,1.0
a18128,2,绝对Good区域,definitely_good,1.0
a18349,2,绝对Good区域,definitely_good,1.0
a18615,2,绝对Good区域,definitely_good,1.0
a19015,2,绝对Good区域,definitely_good,1.0
a19311,2,绝对Good区域,definitely_good,1.0
a19674,2,绝对Good区域,definitely_good,1.0
a19793,2,绝对Good区域,definitely_good,1.0
a19902,2,绝对Good区域,definitely_good,1.0
a19948,2,绝对Good区域,definitely_good,1.0
a20373,2,绝对Good区域,definitely_good,1.0
a20760,2,绝对Good区域,definitely_good,1.0
a20902,2,绝对Good区域,definitely_good,1.0
a21305,2,绝对Good区域,definitely_good,1.0
a21895,2,绝对Good区域,definitely_good,1.0
a22657,2,绝对Good区域,definitely_good,1.0
a22683,2,绝对Good区域,definitely_good,1.0
a22836,2,绝对Good区域,definitely_good,1.0
a23441,2,绝对Good区域,definitely_good,1.0
a24165,2,绝对Good区域,definitely_good,1.0
a24265,2,绝对Good区域,definitely_good,1.0
a24573,2,绝对Good区域,definitely_good,1.0
a25312,2,绝对Good区域,definitely_good,1.0
a25413,2,绝对Good区域,definitely_good,1.0
a26382,2,绝对Good区域,definitely_good,1.0
a26950,2,绝对Good区域,definitely_good,1.0
a26997,2,绝对Good区域,definitely_good,1.0
a27428,2,绝对Good区域,definitely_good,1.0
a29064,2,绝对Good区域,definitely_good,1.0
a30112,2,绝对Good区域,definitely_good,1.0
a30619,2,绝对Good区域,definitely_good,1.0
a30673,2,绝对Good区域,definitely_good,1.0
a31146,2,绝对Good区域,definitely_good,1.0
a31301,2,绝对Good区域,definitely_good,1.0
a31389,2,绝对Good区域,definitely_good,1.0
a00035,1,绝对Good区域,definitely_good,1.0
a00315,1,绝对Good区域,definitely_good,1.0
a00590,1,绝对Good区域,definitely_good,1.0
a00709,1,绝对Good区域,definitely_good,1.0
a01266,1,绝对Good区域,definitely_good,1.0
a01660,1,绝对Good区域,definitely_good,1.0
a01878,1,绝对Good区域,definitely_good,1.0
a02312,1,绝对Good区域,definitely_good,1.0
a02774,1,绝对Good区域,definitely_good,1.0
a02986,1,绝对Good区域,definitely_good,1.0
a02988,1,绝对Good区域,definitely_good,1.0
a03245,1,绝对Good区域,definitely_good,1.0
a03383,1,绝对Good区域,definitely_good,1.0
a03691,1,绝对Good区域,definitely_good,1.0
a03730,1,绝对Good区域,definitely_good,1.0
a04059,1,绝对Good区域,definitely_good,1.0
a04486,1,绝对Good区域,definitely_good,1.0
a04547,1,绝对Good区域,definitely_good,1.0
a04592,1,绝对Good区域,definitely_good,1.0
a04782,1,绝对Good区域,definitely_good,1.0
a05106,1,绝对Good区域,definitely_good,1.0
a05353,1,绝对Good区域,definitely_good,1.0
a05406,1,绝对Good区域,definitely_good,1.0
a05857,1,绝对Good区域,definitely_good,1.0
a05925,1,绝对Good区域,definitely_good,1.0
a06090,1,绝对Good区域,definitely_good,1.0
a06171,1,绝对Good区域,definitely_good,1.0
a06323,1,绝对Good区域,definitely_good,1.0
a06490,1,绝对Good区域,definitely_good,1.0
a06519,1,绝对Good区域,definitely_good,1.0
a06670,1,绝对Good区域,definitely_good,1.0
a06873,1,绝对Good区域,definitely_good,1.0
a06966,1,绝对Good区域,definitely_good,1.0
a07303,1,绝对Good区域,definitely_good,1.0
a07616,1,绝对Good区域,definitely_good,1.0
a07765,1,绝对Good区域,definitely_good,1.0
a07936,1,绝对Good区域,definitely_good,1.0
a08210,1,绝对Good区域,definitely_good,1.0
a08368,1,绝对Good区域,definitely_good,1.0
a08593,1,绝对Good区域,definitely_good,1.0
a08696,1,绝对Good区域,definitely_good,1.0
a08828,1,绝对Good区域,definitely_good,1.0
a09003,1,绝对Good区域,definitely_good,1.0
a09146,1,绝对Good区域,definitely_good,1.0
a09196,1,绝对Good区域,definitely_good,1.0
a09573,1,绝对Good区域,definitely_good,1.0
a09841,1,绝对Good区域,definitely_good,1.0
a10302,1,绝对Good区域,definitely_good,1.0
a10305,1,绝对Good区域,definitely_good,1.0
a10471,1,绝对Good区域,definitely_good,1.0
a10517,1,绝对Good区域,definitely_good,1.0
a10688,1,绝对Good区域,definitely_good,1.0
a11006,1,绝对Good区域,definitely_good,1.0
a11027,1,绝对Good区域,definitely_good,1.0
a11241,1,绝对Good区域,definitely_good,1.0
a11356,1,绝对Good区域,definitely_good,1.0
a11479,1,绝对Good区域,definitely_good,1.0
a11487,1,绝对Good区域,definitely_good,1.0
a11637,1,绝对Good区域,definitely_good,1.0
a11886,1,绝对Good区域,definitely_good,1.0
a12105,1,绝对Good区域,definitely_good,1.0
a12568,1,绝对Good区域,definitely_good,1.0
a12732,1,绝对Good区域,definitely_good,1.0
a12820,1,绝对Good区域,definitely_good,1.0
a12940,1,绝对Good区域,definitely_good,1.0
a12991,1,绝对Good区域,definitely_good,1.0
a13141,1,绝对Good区域,definitely_good,1.0
a13406,1,绝对Good区域,definitely_good,1.0
a14184,1,绝对Good区域,definitely_good,1.0
a14549,1,绝对Good区域,definitely_good,1.0
a14562,1,绝对Good区域,definitely_good,1.0
a14630,1,绝对Good区域,definitely_good,1.0
a14831,1,绝对Good区域,definitely_good,1.0
a14899,1,绝对Good区域,definitely_good,1.0
a15398,1,绝对Good区域,definitely_good,1.0
a15831,1,绝对Good区域,definitely_good,1.0
a15865,1,绝对Good区域,definitely_good,1.0
a16101,1,绝对Good区域,definitely_good,1.0
a16510,1,绝对Good区域,definitely_good,1.0
a16526,1,绝对Good区域,definitely_good,1.0
a16755,1,绝对Good区域,definitely_good,1.0
a16890,1,绝对Good区域,definitely_good,1.0
a16941,1,绝对Good区域,definitely_good,1.0
a17090,1,绝对Good区域,definitely_good,1.0
a17122,1,绝对Good区域,definitely_good,1.0
a17124,1,绝对Good区域,definitely_good,1.0
a17468,1,绝对Good区域,definitely_good,1.0
a17513,1,绝对Good区域,definitely_good,1.0
a17694,1,绝对Good区域,definitely_good,1.0
a17715,1,绝对Good区域,definitely_good,1.0
a17737,1,绝对Good区域,definitely_good,1.0
a17754,1,绝对Good区域,definitely_good,1.0
a17979,1,绝对Good区域,definitely_good,1.0
a18599,1,绝对Good区域,definitely_good,1.0
a18863,1,绝对Good区域,definitely_good,1.0
a18908,1,绝对Good区域,definitely_good,1.0
a18999,1,绝对Good区域,definitely_good,1.0
a19028,1,绝对Good区域,definitely_good,1.0
a19169,1,绝对Good区域,definitely_good,1.0
a19288,1,绝对Good区域,definitely_good,1.0
a19716,1,绝对Good区域,definitely_good,1.0
a20026,1,绝对Good区域,definitely_good,1.0
a20089,1,绝对Good区域,definitely_good,1.0
a20260,1,绝对Good区域,definitely_good,1.0
a20341,1,绝对Good区域,definitely_good,1.0
a20375,1,绝对Good区域,definitely_good,1.0
a20690,1,绝对Good区域,definitely_good,1.0
a21088,1,绝对Good区域,definitely_good,1.0
a21144,1,绝对Good区域,definitely_good,1.0
a21163,1,绝对Good区域,definitely_good,1.0
a21743,1,绝对Good区域,definitely_good,1.0
a21790,1,绝对Good区域,definitely_good,1.0
a21855,1,绝对Good区域,definitely_good,1.0
a22265,1,绝对Good区域,definitely_good,1.0
a22754,1,绝对Good区域,definitely_good,1.0
a23205,1,绝对Good区域,definitely_good,1.0
a23432,1,绝对Good区域,definitely_good,1.0
a23453,1,绝对Good区域,definitely_good,1.0
a23475,1,绝对Good区域,definitely_good,1.0
a23756,1,绝对Good区域,definitely_good,1.0
a23851,1,绝对Good区域,definitely_good,1.0
a23890,1,绝对Good区域,definitely_good,1.0
a24034,1,绝对Good区域,definitely_good,1.0
a24186,1,绝对Good区域,definitely_good,1.0
a24568,1,绝对Good区域,definitely_good,1.0
a25008,1,绝对Good区域,definitely_good,1.0
a25329,1,绝对Good区域,definitely_good,1.0
a25478,1,绝对Good区域,definitely_good,1.0
a25633,1,绝对Good区域,definitely_good,1.0
a25837,1,绝对Good区域,definitely_good,1.0
a26151,1,绝对Good区域,definitely_good,1.0
a26417,1,绝对Good区域,definitely_good,1.0
a26924,1,绝对Good区域,definitely_good,1.0
a27018,1,绝对Good区域,definitely_good,1.0
a27035,1,绝对Good区域,definitely_good,1.0
a27061,1,绝对Good区域,definitely_good,1.0
a27155,1,绝对Good区域,definitely_good,1.0
a27208,1,绝对Good区域,definitely_good,1.0
a27228,1,绝对Good区域,definitely_good,1.0
a27528,1,绝对Good区域,definitely_good,1.0
a27685,1,绝对Good区域,definitely_good,1.0
a27769,1,绝对Good区域,definitely_good,1.0
a28032,1,绝对Good区域,definitely_good,1.0
a28104,1,绝对Good区域,definitely_good,1.0
a28113,1,绝对Good区域,definitely_good,1.0
a28240,1,绝对Good区域,definitely_good,1.0
a28352,1,绝对Good区域,definitely_good,1.0
a28427,1,绝对Good区域,definitely_good,1.0
a28446,1,绝对Good区域,definitely_good,1.0
a28452,1,绝对Good区域,definitely_good,1.0
a28515,1,绝对Good区域,definitely_good,1.0
a28662,1,绝对Good区域,definitely_good,1.0
a28939,1,绝对Good区域,definitely_good,1.0
a29062,1,绝对Good区域,definitely_good,1.0
a29346,1,绝对Good区域,definitely_good,1.0
a29553,1,绝对Good区域,definitely_good,1.0
a29849,1,绝对Good区域,definitely_good,1.0
a30045,1,绝对Good区域,definitely_good,1.0
a30047,1,绝对Good区域,definitely_good,1.0
a30235,1,绝对Good区域,definitely_good,1.0
a30266,1,绝对Good区域,definitely_good,1.0
a30380,1,绝对Good区域,definitely_good,1.0
a30643,1,绝对Good区域,definitely_good,1.0
a30660,1,绝对Good区域,definitely_good,1.0
a30723,1,绝对Good区域,definitely_good,1.0
a30874,1,绝对Good区域,definitely_good,1.0
a30917,1,绝对Good区域,definitely_good,1.0
a31286,1,绝对Good区域,definitely_good,1.0
a31457,1,绝对Good区域,definitely_good,1.0
a00035,1,"(0, 1]",mixed,0.005917159763313609
a00315,1,"(0, 1]",mixed,0.005917159763313609
a00590,1,"(0, 1]",mixed,0.005917159763313609
a00709,1,"(0, 1]",mixed,0.005917159763313609
a01266,1,"(0, 1]",mixed,0.005917159763313609
a01660,1,"(0, 1]",mixed,0.005917159763313609
a01878,1,"(0, 1]",mixed,0.005917159763313609
a02312,1,"(0, 1]",mixed,0.005917159763313609
a02774,1,"(0, 1]",mixed,0.005917159763313609
a02986,1,"(0, 1]",mixed,0.005917159763313609
a02988,1,"(0, 1]",mixed,0.005917159763313609
a03245,1,"(0, 1]",mixed,0.005917159763313609
a03383,1,"(0, 1]",mixed,0.005917159763313609
a03691,1,"(0, 1]",mixed,0.005917159763313609
a03730,1,"(0, 1]",mixed,0.005917159763313609
a04059,1,"(0, 1]",mixed,0.005917159763313609
a04486,1,"(0, 1]",mixed,0.005917159763313609
a04547,1,"(0, 1]",mixed,0.005917159763313609
a04592,1,"(0, 1]",mixed,0.005917159763313609
a04782,1,"(0, 1]",mixed,0.005917159763313609
a05106,1,"(0, 1]",mixed,0.005917159763313609
a05353,1,"(0, 1]",mixed,0.005917159763313609
a05406,1,"(0, 1]",mixed,0.005917159763313609
a05857,1,"(0, 1]",mixed,0.005917159763313609
a05925,1,"(0, 1]",mixed,0.005917159763313609
a06090,1,"(0, 1]",mixed,0.005917159763313609
a06171,1,"(0, 1]",mixed,0.005917159763313609
a06323,1,"(0, 1]",mixed,0.005917159763313609
a06490,1,"(0, 1]",mixed,0.005917159763313609
a06519,1,"(0, 1]",mixed,0.005917159763313609
a06670,1,"(0, 1]",mixed,0.005917159763313609
a06873,1,"(0, 1]",mixed,0.005917159763313609
a06966,1,"(0, 1]",mixed,0.005917159763313609
a07303,1,"(0, 1]",mixed,0.005917159763313609
a07616,1,"(0, 1]",mixed,0.005917159763313609
a07765,1,"(0, 1]",mixed,0.005917159763313609
a07936,1,"(0, 1]",mixed,0.005917159763313609
a08210,1,"(0, 1]",mixed,0.005917159763313609
a08368,1,"(0, 1]",mixed,0.005917159763313609
a08593,1,"(0, 1]",mixed,0.005917159763313609
a08696,1,"(0, 1]",mixed,0.005917159763313609
a08828,1,"(0, 1]",mixed,0.005917159763313609
a09003,1,"(0, 1]",mixed,0.005917159763313609
a09146,1,"(0, 1]",mixed,0.005917159763313609
a09196,1,"(0, 1]",mixed,0.005917159763313609
a09573,1,"(0, 1]",mixed,0.005917159763313609
a09841,1,"(0, 1]",mixed,0.005917159763313609
a10302,1,"(0, 1]",mixed,0.005917159763313609
a10305,1,"(0, 1]",mixed,0.005917159763313609
a10471,1,"(0, 1]",mixed,0.005917159763313609
a10517,1,"(0, 1]",mixed,0.005917159763313609
a10688,1,"(0, 1]",mixed,0.005917159763313609
a11006,1,"(0, 1]",mixed,0.005917159763313609
a11027,1,"(0, 1]",mixed,0.005917159763313609
a11241,1,"(0, 1]",mixed,0.005917159763313609
a11356,1,"(0, 1]",mixed,0.005917159763313609
a11479,1,"(0, 1]",mixed,0.005917159763313609
a11487,1,"(0, 1]",mixed,0.005917159763313609
a11637,1,"(0, 1]",mixed,0.005917159763313609
a11886,1,"(0, 1]",mixed,0.005917159763313609
a12105,1,"(0, 1]",mixed,0.005917159763313609
a12568,1,"(0, 1]",mixed,0.005917159763313609
a12732,1,"(0, 1]",mixed,0.005917159763313609
a12820,1,"(0, 1]",mixed,0.005917159763313609
a12940,1,"(0, 1]",mixed,0.005917159763313609
a12991,1,"(0, 1]",mixed,0.005917159763313609
a13141,1,"(0, 1]",mixed,0.005917159763313609
a13406,1,"(0, 1]",mixed,0.005917159763313609
a14184,1,"(0, 1]",mixed,0.005917159763313609
a14549,1,"(0, 1]",mixed,0.005917159763313609
a14562,1,"(0, 1]",mixed,0.005917159763313609
